,all,all2022,all_fixed2022,autumn,autumn2022,autumn_fixed2022,lat,lon,spring,spring2022,spring_fixed2022,summer,summer2022,summer_fixed2022,spring_res,autumn_res,summer_res,all_res
50,43.5822238,75.5,46.46761944,287.1306578,311,289.4894453,42.54277777,-6.58472222,85.4255337,101,82.59321432,0.386687564,0.3976,0.388829296,2.832319379,-2.358787478,-0.002141732,-2.885395639
88,63.68077226,54.8,66.58050604,285.3670358,208,287.7258233,43.481501,-8.243116,94.94551537,81,89.2796214,0.378477255,0.2587,0.381480231,5.665893974,-2.358787478,-0.003002977,-2.899733773
83,31.50676925,27.03,34.45718923,285.3670358,254,287.7258233,43.3583,-5.8664,86.64938257,90,85.6095436,0.378477255,0.2465,0.381480231,1.039838963,-2.358787478,-0.003002977,-2.950419981
90,30.55615779,14.55,33.51570813,285.3670358,267,287.7258233,43.5503,-5.8989,86.64938257,113,85.25759528,0.378477255,0.3546,0.381480231,1.391787289,-2.358787478,-0.003002977,-2.959550336
92,31.60589337,46.68,34.56612089,286.7762989,285,289.1350864,43.5589,-5.9275,86.64938257,83,84.83005264,0.378477255,0.2127,0.381480231,1.819329925,-2.358787478,-0.003002977,-2.960227518
57,28.92625036,58.05,31.88733764,286.7762989,278,289.1350864,42.79527777,-4.84083333,110.3342916,138,104.8429664,0.535060207,0.7276,0.555802619,5.491325238,-2.358787478,-0.020742412,-2.961087284
155,23.61515931,13.92,26.58194644,280.2400695,279,282.598857,45.1828,5.7531,99.44488556,95,93.72354794,0.343783714,0.3309,0.352719695,5.721337617,-2.358787478,-0.008935982,-2.966787137
117,43.89576599,37.85,46.89598391,285.3670358,328,287.7258233,44.555195,6.073015,104.4448856,105,94.57992111,0.353783714,0.2738,0.361226206,9.864964441,-2.358787478,-0.007442492,-3.000217912
26,39.36455187,26.71,42.37209047,285.3670358,289,287.7258233,41.730447,13.004056,90.53105186,101,89.24684345,0.270682283,0.2458,0.321933348,1.28420841,-2.358787478,-0.051251065,-3.007538601
21,27.50483408,9.85,30.52220241,274.0515548,315,276.4103423,41.569444,-8.456944,85.87992949,162,83.58131458,0.300093023,0.4391,0.343527368,2.298614907,-2.358787478,-0.043434344,-3.017368335
18,26.36151712,32.81,29.40497488,274.0515548,281,276.4103423,41.31347521,2.013824628,89.31408665,132,88.29372657,0.308045606,0.1973,0.365325221,1.020360079,-2.358787478,-0.057279615,-3.04345776
17,43.80355855,1.17,46.85374289,279.4681922,293,281.8269797,41.274167,-8.376111,84.24697449,96,81.31231036,0.348954472,0.436,0.408432005,2.93466413,-2.358787478,-0.059477532,-3.050184347
38,30.60227067,22.31,33.70410759,277.7045702,322,280.0633576,42.142889,24.765239,101.3511409,108,93.39897674,0.362356958,0.2512,0.369276839,7.952164119,-2.358787478,-0.006919881,-3.101836912
221,109.1460448,114.26,112.2985668,279.4681922,285,281.8269797,46.06554495,14.51272032,106.4237693,107,99.52547639,0.359630852,0.2569,0.360862433,6.898292881,-2.358787478,-0.001231581,-3.152522036
22,35.47976666,62.41,38.67958658,279.4681922,298,281.8269797,41.639609,13.348977,90.53105186,110,89.24684345,0.277147296,0.2698,0.328398362,1.28420841,-2.358787478,-0.051251065,-3.199819916
28,35.47976666,63.68,38.67958658,287.8793006,275,290.238088,41.906356,12.447588,88.53105186,92,87.05350333,0.326809787,0.2029,0.331895277,1.477548539,-2.358787478,-0.00508549,-3.199819916
8,35.47976666,58.03,38.67958658,277.7045702,293,280.0633576,40.44,-3.63916666,84.00149249,102,81.63291217,0.323334986,0.2014,0.367303107,2.36858032,-2.358787478,-0.043968121,-3.199819916
45,35.47976666,59.93,38.67958658,279.4681922,298,281.8269797,42.432356,25.637389,100.2207897,87,93.96998134,0.365712722,0.363,0.371185031,6.250808339,-2.358787478,-0.005472309,-3.199819916
25,35.47976666,60.59,38.67958658,286.6630498,297,289.0218373,41.70583,21.76529,97.55864705,105,91.5299179,0.275513593,0.2957,0.327847617,6.02872915,-2.358787478,-0.052334024,-3.199819916
36,30.68879373,15.94,33.93060982,285.7302555,241,288.053951,42.056383,25.59345,101.3511409,107,94.32192966,0.325513593,0.3148,0.336710992,7.0292112,-2.3236955,-0.011197399,-3.24181609
27,36.7085719,17.09,40.02277643,285.7302555,280,288.053951,41.893971,12.475387,88.53105186,107,87.40545165,0.316809787,0.1446,0.326924227,1.125600213,-2.3236955,-0.01011444,-3.314204523
113,36.7085719,34.08,40.02277643,281.7013501,261,284.0124049,44.4122,8.1695,102.9577739,107,96.71703172,0.466186494,0.5897,0.510375782,6.240742164,-2.311054851,-0.044189288,-3.314204523
30,37.32770124,18.89,40.66032423,283.892545,281,286.2035999,41.947654,12.533667,90.53105186,62,88.44956665,0.331493833,0.2567,0.336579323,2.081485211,-2.311054851,-0.00508549,-3.332622984
42,37.75473186,26.59,41.1009525,283.892545,294,286.2035999,42.33611,-3.63611,86.3024903,112,83.06121404,0.394945395,0.4866,0.402256457,3.24127626,-2.311054851,-0.007311061,-3.346220637
19,29.16185016,41.15,32.52606948,285.6561671,268,287.9672219,41.47676936,2.088977264,87.14024796,76,85.77821552,0.341285161,0.2276,0.352575696,1.362032441,-2.311054851,-0.011290535,-3.364219319
15,24.78522814,18.77,28.14944746,285.476705,293,287.7877061,41.096667,-8.555833,80.57659122,101,78.29740062,0.348954472,0.4947,0.401740326,2.2791906,-2.311001096,-0.052785854,-3.364219319
29,28.88879051,31.72,32.27212368,285.476705,297,287.7877061,41.91389,22.41585,98.94075884,111,92.17380356,0.325513593,0.2704,0.336710992,6.766955284,-2.311001096,-0.011197399,-3.383333171
32,28.88879051,32.51,32.27212368,285.476705,292,287.7877061,41.99759,20.96518,97.55864705,105,92.17380356,0.325513593,0.2265,0.336710992,5.384843497,-2.311001096,-0.011197399,-3.383333171
33,29.77533964,15.63,33.15867281,282.8151944,268,285.1261955,41.99917,21.44084,97.55864705,85,92.17380356,0.325513593,0.1769,0.336710992,5.384843497,-2.311001096,-0.011197399,-3.383333171
31,29.58748739,12.33,32.97682104,286.9506687,271,289.2520702,41.97833,21.47,97.55864705,98,91.88186623,0.325513593,0.2747,0.336710992,5.676780824,-2.301401521,-0.011197399,-3.389333651
23,32.76799007,63.17,36.1662,279.2910495,288,281.584073,41.669172,13.674326,105.0094021,107,97.90086053,0.439002514,0.452,0.453327583,7.108541588,-2.293023445,-0.014325069,-3.398209936
94,44.72328328,19.14,48.13025508,285.6561671,284,287.899151,43.587345,1.444003,97.18356696,102,90.81285093,0.380022256,0.2259,0.380387306,6.37071603,-2.242983858,-0.00036505,-3.406971803
16,15.13193702,18.29,18.55156512,284.2943457,299,286.5242946,41.252222,-8.660556,80.57659122,98,79.10457211,0.348954472,0.394,0.401740326,1.472019105,-2.229948951,-0.052785854,-3.419628103
43,28.36642653,27.46,31.82065974,272.3731176,287,274.6016363,42.404687,12.857794,90.53105186,107,87.85078013,0.376502464,0.3287,0.377368336,2.680271739,-2.228518677,-0.000865872,-3.454233211
20,29.71591277,41.46,33.17014598,282.5310974,277,284.7596161,41.53583,20.6989,100.5415513,123,95.69637307,0.437224253,0.6183,0.452342138,4.845178255,-2.228518677,-0.015117885,-3.454233211
253,41.28623155,55.37,44.7820879,281.1153736,280,283.3438923,46.765425,23.550258,106.0927613,110,99.40905032,0.480916381,0.2697,0.482517977,6.683711019,-2.228518677,-0.001601596,-3.495856349
223,30.61765627,22.14,34.11801748,277.7845828,291,280.0131014,46.080278,18.211122,105.8436392,116,99.78137192,0.362609562,0.3834,0.363874921,6.062267263,-2.228518677,-0.001265359,-3.50036121
143,72.69932274,69.01,76.20752386,277.7845828,271,280.0131014,45.039722,11.791111,94.60586186,92,92.29159652,0.381395387,0.3703,0.374043423,2.314265337,-2.228518677,0.007351963,-3.508201118
136,72.69932274,70.03,76.20752386,277.7845828,313,280.0131014,44.933514,4.893481,99.44488556,104,94.48677353,0.353783714,0.1508,0.354182876,4.958112025,-2.228518677,-0.000399163,-3.508201118
146,29.03133642,20.46,32.67784835,277.7845828,275,280.0131014,45.0578,5.6767,99.44488556,108,93.25530787,0.353783714,0.3593,0.361226206,6.189577687,-2.228518677,-0.007442492,-3.64651193
145,79.10283109,64.45,82.76267114,279.5936649,283,281.8221835,45.0425,5.0443,98.44488556,75,93.04525463,0.363783714,0.2233,0.364720766,5.39963093,-2.228518677,-0.000937052,-3.659840057
238,24.49190368,6.47,28.3647124,279.5936649,273,281.8221835,46.326722,25.811253,110.0456575,123,101.6346385,0.467036,0.5444,0.504519601,8.411018911,-2.228518677,-0.037483601,-3.872808723
34,25.62936686,22.89,29.78463271,277.7845828,276,280.0131014,42.001933,23.097822,98.94075884,109,92.17380356,0.325513593,0.3131,0.336710992,6.766955284,-2.228518677,-0.011197399,-4.155265847
158,25.62936686,15.23,29.78463271,277.7845828,182,280.0131014,45.193889,9.164722,99.97486961,102,94.61238374,0.353783714,0.3195,0.354543176,5.362485875,-2.228518677,-0.000759462,-4.155265847
87,35.76469551,25.55,40.03475157,285.7431083,268,287.971627,43.47972,-1.488056,95.27611206,107,89.61146151,0.380022256,0.3174,0.387996283,5.664650548,-2.228518677,-0.007974026,-4.270056057
96,43.08402741,62.46,47.43569756,278.6522298,286,280.8807485,43.6287,0.179069,95.4659756,86,93.29942105,0.475052016,0.5604,0.481308688,2.166554556,-2.228518677,-0.006256672,-4.351670149
95,28.60665529,37.86,33.03211729,272.6463521,299,274.8748708,43.610497,2.23015,99.41557388,87,93.98627407,0.481180151,0.3848,0.495943334,5.429299813,-2.228518677,-0.014763183,-4.425462004
53,39.37900814,31.86,43.87629095,273.9510057,271,276.1795243,42.666508,23.400164,97.55864705,113,91.5299179,0.367992463,0.3212,0.37526997,6.02872915,-2.228518677,-0.007277507,-4.497282812
68,28.8061823,19.05,33.3195863,285.7302555,289,287.9561706,43.2561,-5.7759,92.67198318,121,87.04081592,0.377640448,0.5433,0.379003013,5.631167255,-2.22591506,-0.001362565,-4.513404
70,31.93400225,66.65,36.44740625,280.1775293,275,282.3812809,43.2757,-5.596,92.67198318,106,87.04081592,0.377640448,0.453,0.379003013,5.631167255,-2.203751579,-0.001362565,-4.513404
73,30.69227254,18.65,35.20567654,282.5334657,275,284.710231,43.2941,-5.6796,86.67198318,68,85.86248732,0.377640448,0.2717,0.379003013,0.80949586,-2.176765285,-0.001362565,-4.513404
47,25.36905602,29.76,29.88246002,285.7302555,280,287.8974294,42.456622,27.420967,101.602004,104,94.73706049,0.365712722,0.3161,0.367661553,6.864943545,-2.1671739,-0.001948831,-4.513404
49,35.89714986,40.27,40.41055386,285.7302555,280,287.8974294,42.518892,27.375144,101.602004,126,94.73706049,0.365712722,0.2556,0.367661553,6.864943545,-2.1671739,-0.001948831,-4.513404
54,25.55615779,8.03,30.08875229,271.9597764,265,274.1130238,42.669797,23.268403,97.55864705,122,91.5299179,0.367992463,0.4465,0.37526997,6.02872915,-2.153247306,-0.007277507,-4.532594495
82,25.55615779,27.85,30.08875229,264.8929586,257,267.0090583,43.34639,-4.06417,84.67198318,107,83.47556131,0.386480921,0.5158,0.387843486,1.19642187,-2.116099668,-0.001362565,-4.532594495
242,25.55615779,22.02,30.08875229,283.892545,323,286.0065909,46.541047,24.559642,107.1807146,90,102.8414353,0.410916381,0.2459,0.451209347,4.339279323,-2.114045885,-0.040292966,-4.532594495
231,26.61570427,11.78,31.18470891,283.892545,299,285.9571824,46.190464,21.302533,106.409993,94,101.6569127,0.346460241,0.2444,0.3877648,4.753080305,-2.064637363,-0.041304559,-4.569004647
86,110.2346424,47.37,114.8313282,286.9506687,296,288.9865219,43.40444,-3.84194,88.61736943,82,87.07267702,0.379905472,0.3483,0.387879498,1.544692402,-2.035853182,-0.007974026,-4.596685809
139,33.6808963,52.98,38.30025811,286.9506687,304,288.9865219,45.0028,7.8375,99.27437398,96,93.5548774,0.363783714,0.2665,0.364660418,5.719496582,-2.035853182,-0.000876705,-4.61936181
245,34.95213525,64.09,39.57149706,286.9506687,276,288.9865219,46.564369,26.910667,109.2146968,115,101.8391588,0.412001074,0.2408,0.45229404,7.375537963,-2.035853182,-0.040292966,-4.61936181
48,34.95213525,56.42,39.57149706,289.1956325,226,291.1658768,42.464,-2.428,85.39352056,83,82.31589987,0.34463259,0.1691,0.347542705,3.077620692,-1.9702443,-0.002910114,-4.61936181
58,71.08868672,55.38,75.71875536,285.0631627,208,287.0272201,42.80722,-1.65139,87.39352056,71,86.29920099,0.358650936,0.2227,0.360013501,1.094319573,-1.964057491,-0.001362565,-4.63006864
56,33.28563122,60.68,38.07477846,285.6561671,263,287.6202246,42.732292,23.310972,97.55864705,110,91.5299179,0.367992463,0.3051,0.37526997,6.02872915,-1.964057491,-0.007277507,-4.789147242
55,24.25283834,25.4,29.05435038,285.6561671,288,287.6202246,42.683869,21.07315,100.0682213,104,93.25962594,0.367992463,0.3513,0.37526997,6.808595399,-1.964057491,-0.007277507,-4.801512041
93,24.25283834,28.18,29.05435038,291.1865282,268,293.0914745,43.5705,3.9118,97.58334301,136,92.12787602,0.381699927,0.2853,0.388824968,5.455466993,-1.904946325,-0.007125041,-4.801512041
260,37.26703184,40.58,42.14472449,285.6561671,284,287.5442442,46.934128,26.38925,109.8142628,118,102.0523738,0.410916381,0.3265,0.451209347,7.761889026,-1.888077066,-0.040292966,-4.877692655
235,34.02459935,5.89,39.1054348,285.6561671,263,287.5442442,46.256617,26.792892,109.2146968,124,100.3503088,0.375989722,0.4288,0.417646634,8.864388041,-1.888077066,-0.041656912,-5.080835449
243,20.83998108,36.6,26.03319555,284.1055965,272,285.820828,46.555842,26.926942,109.2146968,117,100.3503088,0.482001074,0.352,0.48358706,8.864388041,-1.715231509,-0.001585986,-5.193214473
78,32.54947775,33.69,37.7820203,286.8298265,261,288.545058,43.313,-7.6937,104.3241167,121,95.67399052,0.48308306,0.6696,0.496840222,8.650126207,-1.715231509,-0.013757161,-5.232542553
62,36.45345591,29.09,41.78949211,286.9506687,319,288.6659002,43.16832,-2.63794,87.39352056,69,85.19670197,0.378362848,0.4834,0.384696463,2.196818588,-1.715231509,-0.006333615,-5.336036202
220,31.00802062,40.93,36.35333183,286.9506687,303,288.6659002,46.064275,23.563517,106.3397321,115,98.18616168,0.364648861,0.326,0.370528871,8.153570411,-1.715231509,-0.00588001,-5.34531122
67,41.21722214,47.02,46.63176613,282.9015488,209,284.6098327,43.230297,0.062339,100.1742531,104,91.64370567,0.382939226,0.3157,0.387809659,8.530547471,-1.708283896,-0.004870433,-5.414543991
191,40.66465232,49.25,46.13601886,283.892545,329,285.5765168,45.652222,25.583055,105.4242784,114,96.96475952,0.376921722,0.2671,0.377788391,8.459518867,-1.68397178,-0.000866669,-5.471366536
152,41.21722214,70.06,46.86288452,286.9506687,277,288.5899198,45.15947222,17.9951,103.0959294,101,95.66108329,0.380788031,0.4674,0.38274296,7.434846089,-1.639251084,-0.001954929,-5.645662382
74,60.43461707,52.95,65.7880129,286.5426945,275,288.0535695,43.30277777,-1.98444444,94.17425314,78,88.6013849,0.382939226,0.3817,0.384301791,5.572868238,-1.510875025,-0.001362565,-5.353395834
76,17.74521191,21.32,23.1951393,286.5426945,292,288.0535695,43.3094,-2.0109,94.17425314,106,88.6013849,0.382939226,0.353,0.384301791,5.572868238,-1.510875025,-0.001362565,-5.449927391
197,48.08193473,44.18,53.53762026,286.8298265,275,288.3388088,45.754731,21.234886,104.1936487,106,95.54608519,0.346534519,0.3174,0.355769889,8.647563522,-1.508982282,-0.00923537,-5.455685524
75,44.45470102,42.43,49.935078,270.7142037,269,272.2158289,43.3069,-5.7057,90.88525507,90,88.44345675,0.48308306,0.5019,0.489003159,2.441798317,-1.501625129,-0.005920099,-5.480376971
37,48.43166633,50.83,54.23978827,284.1329314,314,285.6202245,42.09791019,1.848237224,89.87404958,109,86.50135784,0.419767738,0.3613,0.427670244,3.372691747,-1.487293151,-0.007902506,-5.808121938
195,41.53665381,60.99,47.46777673,272.3280663,283,273.8064262,45.696736,27.211622,107.0953787,108,98.0679815,0.378573817,0.2785,0.379424877,9.02739718,-1.478359924,-0.00085106,-5.931122922
124,16.60781899,21.18,22.54775389,285.9430834,287,287.3557712,44.796959,20.475288,104.6688954,103,96.15184298,0.380788031,0.1949,0.38274296,8.517052449,-1.412687797,-0.001954929,-5.939934904
126,48.95665529,44.17,54.95900987,285.9430834,262,287.3557712,44.803179,20.400152,104.6688954,106,95.04934397,0.400788031,0.3477,0.391249471,9.619551464,-1.412687797,0.00953856,-6.002354583
127,100.5869011,121.99,106.6110836,272.0935651,284,273.4457045,44.82112,20.459113,104.6688954,109,95.04934397,0.400788031,0.1718,0.391249471,9.619551464,-1.352139477,0.00953856,-6.024182535
61,110.0492329,78.09,116.0802221,283.892545,308,285.2295195,43.15333,-4.25306,99.31282976,79,93.34151977,0.476976474,0.6271,0.492509101,5.971309991,-1.33697442,-0.015532628,-6.030989198
208,44.40799597,61.36,50.45918014,277.863865,293,279.1729741,45.871406,22.908594,104.1936487,111,95.54608519,0.346534519,0.26,0.355769889,8.647563522,-1.309109117,-0.00923537,-6.051184175
174,48.86632221,74.95,55.22424853,286.9506687,244,288.2347638,45.474156,28.034406,107.5706254,114,99.58484223,0.339733415,0.3025,0.340584475,7.985783174,-1.284095092,-0.00085106,-6.357926316
161,48.1161944,40.4,54.70311574,286.9506687,291,288.1716423,45.263142,27.969506,107.5706254,120,100.6873412,0.339733415,0.2098,0.340600084,6.883284159,-1.220973615,-0.000866669,-6.586921341
80,41.12286376,66.58,47.88243397,285.1870467,284,286.4080203,43.322554,21.919025,100.1176225,102,90.99163784,0.371914749,0.393,0.382715734,9.12598466,-1.220973615,-0.010800985,-6.759570207
46,41.12286376,52.15,47.88243397,286.9506687,265,288.1716423,42.44,-2.239,84.37642483,93,83.55888485,0.408858932,0.3819,0.416761438,0.817539977,-1.220973615,-0.007902506,-6.759570207
130,41.18998108,41.05,48.10632235,261.3511178,244,262.5292377,44.858167,24.871522,104.2267269,117,96.86477462,0.363203498,0.2376,0.364210201,7.361952279,-1.178119921,-0.001006703,-6.916341264
150,44.14700973,62.82,51.10683733,284.0044351,286,285.1603678,45.154075,26.818619,106.0187713,125,98.13017502,0.363203498,0.2137,0.364210201,7.88859633,-1.15593275,-0.001006703,-6.959827596
129,43.53656288,47.82,50.49639047,284.2943457,281,285.3835068,44.849481,26.0235,105.6079413,132,97.22314143,0.363203498,0.5882,0.36918125,8.384799827,-1.089161148,-0.005977752,-6.959827596
60,42.68739917,107.06,49.70585464,285.1870467,281,286.2751951,43.126475,25.691211,100.2207897,108,94.61386699,0.371121905,0.3195,0.378399412,5.606922686,-1.088148438,-0.007277507,-7.018455472
66,44.24952486,35.66,51.31185448,285.1870467,270,286.2751951,43.224389,27.915733,101.602004,119,94.38511217,0.371914749,0.264,0.379192256,7.216891871,-1.088148438,-0.007277507,-7.062329625
65,50.78089724,50.87,57.95536327,285.1870467,290,286.2751951,43.223044,27.587239,101.602004,87,93.81410757,0.381914749,0.5453,0.384163306,7.787896464,-1.088148438,-0.002248557,-7.17446603
51,47.70647861,62.76,54.92543413,284.2897367,259,285.2790847,42.58056,-1.2825,84.37642483,93,83.86083413,0.413277459,0.344,0.422483803,0.515590705,-0.989347973,-0.009206344,-7.218955525
69,40.34728575,60.15,47.62878888,283.8279673,290,284.8034823,43.268206,26.938439,101.602004,114,94.31031107,0.381914749,0.3543,0.384163306,7.291692967,-0.975515051,-0.002248557,-7.281503133
142,110.0492329,85.63,117.3623076,285.7251094,282,286.6819939,45.038831,24.298631,105.778581,119,98.41662867,0.380788031,0.4814,0.381794734,7.361952279,-0.956884502,-0.001006703,-7.313074695
229,50.24953019,54.98,57.95536327,284.2943457,294,285.177705,46.16905556,15.66063889,110.4286415,107,107.2162122,0.463868123,0.6246,0.508931487,3.212429219,-0.883359336,-0.045063363,-7.705833081
107,42.20684594,89.33,49.9677469,284.2943457,284,285.177705,43.980375,25.312475,101.0859008,109,93.92726346,0.37214763,0.4297,0.381065549,7.158637357,-0.883359336,-0.008917919,-7.760900958
99,44.29129469,62.49,52.42044875,267.0642361,226,267.9109048,43.851367,25.964086,102.7294665,113,94.89992996,0.38214763,0.2691,0.386036599,7.829536579,-0.846668731,-0.003888969,-8.129154065
79,43.45083381,50.86,51.57998787,286.1890285,295,287.0192616,43.32074,-3.11272,97.38752503,93,91.64962305,0.48308306,0.4923,0.489003159,5.73790198,-0.8302331,-0.005920099,-8.129154065
171,43.80999254,49.62,52.19478069,285.9430834,284,286.6411737,45.431539,28.054742,107.5706254,113,100.6873412,0.329733415,0.2638,0.335613425,6.883284159,-0.698090347,-0.00588001,-8.38478815
63,42.1605306,57.75,50.57614049,285.5353249,267,286.0762464,43.207978,23.557414,97.55864705,103,90.95891331,0.381914749,0.2566,0.384163306,6.599733743,-0.540921511,-0.002248557,-8.415609889
64,43.72132896,48.24,52.42905561,284.2897367,284,284.0871127,43.21291,-3.1344,89.60679245,82,88.18607162,0.48308306,0.4146,0.487699321,1.420720827,0.202624002,-0.00461626,-8.707726644
169,42.88546359,35.84,51.6200629,282.5813267,286,282.3672463,45.411864,28.005967,107.5706254,117,99.58484223,0.339733415,0.3473,0.340584475,7.985783174,0.214080381,-0.00085106,-8.734599315
110,10.54558692,12.59,19.4434006,284.4799677,287,284.1238649,44.15,10.926111,108.8247694,111,101.8761372,0.460079907,0.6283,0.495335712,6.948632271,0.356102777,-0.035255805,-8.897813682
97,9.72426508,15.91,18.67082933,285.1292343,266,284.7595338,43.66028,11.90167,109.3016609,123,103.4253798,0.474303002,0.6794,0.497565681,5.876281093,0.369700483,-0.023262679,-8.946564247
183,48.86632221,54.85,57.90941634,285.1870467,286,284.6657054,45.56109979,14.85806745,111.1333203,121,107.3130032,0.46052761,0.5537,0.498311751,3.82031717,0.521341294,-0.037784141,-9.043094129
39,41.18998108,46.91,50.39892543,285.1870467,271,284.6657054,42.14326062,2.510206967,112.2996976,100,106.4290757,0.552639633,0.7248,0.556058204,5.870621862,0.521341294,-0.003418571,-9.208944351
52,49.56171381,90.79,59.1830151,285.1870467,276,284.6657054,42.637192,23.243864,107.5467423,129,101.575935,0.528995353,0.7075,0.561517726,5.970807301,0.521341294,-0.032522373,-9.621301294
41,45.05766592,57.37,54.86543601,284.7967936,292,284.2754523,42.284,21.2738,102.5467423,117,100.7510321,0.555263936,0.7708,0.562650591,1.795710225,0.521341294,-0.007386655,-9.807770097
