,all,all2022,all_fixed2022,autumn,autumn2022,autumn_fixed2022,lat,lon,spring,spring2022,spring_fixed2022,summer,summer2022,summer_fixed2022,spring_res,autumn_res,summer_res,all_res
348,27.05256159,35.33,27.78415423,280.5830903,280,283.2095673,38.0058,114.4586,114.1577228,112,111.5419478,0.318651537,0.2515,0.346363541,2.615775,-2.626477,-0.027712003,-0.73159264
267,26.63842697,25.7,27.37001961,280.8645009,276,283.4909779,35.7636,115.0312,117.698241,133,115.20463,0.311028047,0.2422,0.337668575,2.493611,-2.626477,-0.026640528,-0.73159264
290,26.65638905,30.07,27.38798169,279.7688321,268,282.3953091,36.2125,113.0886,117.3872489,109,115.064157,0.269946508,0.2594,0.297831708,2.3230919,-2.626477,-0.0278852,-0.73159264
286,26.65638905,18.4,27.38798169,279.7688321,261,282.3953091,36.1911,113.1569,127.3872489,145,125.1667871,0.319334136,0.4646,0.347219336,2.2204618,-2.626477,-0.0278852,-0.73159264
350,27.05256159,28.17,27.78415423,280.5830903,279,283.2095673,38.0178,114.5331,112.5846707,118,110.4505517,0.318651537,0.4921,0.350561252,2.134119,-2.626477,-0.031909714,-0.73159264
268,26.63842697,26.47,27.37001961,280.8645009,285,283.4909779,35.7754,115.0866,117.698241,110,116.9676912,0.311028047,0.2122,0.337668575,0.7305498,-2.626477,-0.026640528,-0.73159264
316,26.81544409,30.32,27.54703673,278.120745,273,280.747222,37.0851,114.5237,118.3337197,136,114.856279,0.334606036,0.5994,0.362491236,3.4774407,-2.626477,-0.0278852,-0.73159264
302,26.81544409,35.76,27.54703673,278.120745,281,280.747222,36.6116,114.5302,117.8141968,100,114.856279,0.332589858,0.2841,0.364499573,2.9579178,-2.626477,-0.031909714,-0.73159264
298,26.81544409,12.67,27.54703673,278.120745,259,280.747222,36.5713,114.4918,117.3872489,133,114.4293311,0.332589858,0.4025,0.364499573,2.9579178,-2.626477,-0.031909714,-0.73159264
303,26.81544409,17.47,27.54703673,278.120745,274,280.747222,36.6133,114.484,117.3872489,104,114.4293311,0.332589858,0.4113,0.360475058,2.9579178,-2.626477,-0.0278852,-0.73159264
315,26.81544409,18.84,27.54703673,278.120745,291,280.747222,37.0349,114.5062,117.3872489,119,114.4293311,0.334606036,0.3989,0.36651575,2.9579178,-2.626477,-0.031909714,-0.73159264
171,26.77487794,23.14,27.50647058,273.8651013,291,276.4915783,33.6128,114.6613,121.5891256,91,118.550295,0.312124132,0.2222,0.331938317,3.0388306,-2.626477,-0.019814185,-0.73159264
168,26.77487794,26.72,27.50647058,273.8651013,293,276.4915783,33.5979,114.6546,121.5891256,88,119.4800028,0.312124132,0.232,0.331938317,2.1091228,-2.626477,-0.019814185,-0.73159264
173,26.77487794,29.77,27.50647058,273.8651013,266,276.4915783,33.6347,114.6758,122.4681889,103,120.3590661,0.312124132,0.2771,0.331938317,2.1091228,-2.626477,-0.019814185,-0.73159264
163,26.77487794,32,27.50647058,272.5610941,272,275.1875711,33.5698,114.0055,118.1621777,106,116.318916,0.312124132,0.2979,0.338454615,1.8432617,-2.626477,-0.026330483,-0.73159264
167,26.77487794,27.66,27.50647058,272.5610941,287,275.1875711,33.5828,114.0138,118.1621777,108,116.318916,0.312124132,0.2461,0.338454615,1.8432617,-2.626477,-0.026330483,-0.73159264
164,26.77487794,24.61,27.50647058,272.5610941,261,275.1875711,33.5698,114.0261,118.1621777,125,117.7593165,0.312124132,0.2502,0.331938317,0.4028612,-2.626477,-0.019814185,-0.73159264
232,26.56226515,5.24,27.29385779,274.3021463,298,276.9286233,34.7965,114.2885,115.8877944,98,111.7358156,0.312037951,0.2768,0.338368433,4.1519788,-2.626477,-0.026330483,-0.73159264
209,26.83090293,27.99,27.56249557,277.4551226,302,280.0815996,34.4045,115.6458,117.3593088,123,114.0129044,0.306521996,0.2265,0.334407196,3.3464044,-2.626477,-0.0278852,-0.73159264
165,26.77487794,25.7,27.50647058,272.2408109,273,274.8672879,33.5699,114.051,121.1621777,119,118.2474804,0.312124132,0.2592,0.331938317,2.9146973,-2.626477,-0.019814185,-0.73159264
152,26.77487794,28.68,27.50647058,271.1123049,285,273.7387819,32.9771,113.9976,119.2914177,101,118.8885564,0.308578312,0.2423,0.328392497,0.4028613,-2.626477,-0.019814185,-0.73159264
253,27.02097457,36.04,27.75256721,281.6859106,280,284.2676784,35.4302,116.6251,117.698241,113,115.0364056,0.306521996,0.2977,0.334407196,2.6618354,-2.5817678,-0.0278852,-0.73159264
222,26.40321011,31.89,27.13480274,274.3813784,278,277.8458964,34.6886,112.494,116.9323609,108,112.780382,0.281549448,0.274,0.320297866,4.1519789,-3.464518,-0.038748418,-0.73159263
219,26.40321011,5.39,27.13480274,274.3813784,282,277.8458964,34.6258,112.4267,110.3594209,105,107.6652614,0.281549448,0.3084,0.313707251,2.6941595,-3.464518,-0.032157803,-0.73159263
221,26.40321011,19.93,27.13480274,274.3813784,294,277.8458964,34.6871,112.4657,111.9323609,119,109.9727543,0.281549448,0.1658,0.313707251,1.9596066,-3.464518,-0.032157803,-0.73159263
254,26.86191953,17.97,27.59351216,281.943733,282,284.57021,35.4828,112.8271,127.2712931,124,123.1948967,0.274563764,0.1793,0.302448964,4.0763964,-2.626477,-0.0278852,-0.73159263
332,26.89350655,28.38,27.62509918,282.836314,270,285.462791,37.7067,112.7249,111.7095689,113,108.7383545,0.269615002,0.22,0.297500202,2.9712144,-2.626477,-0.0278852,-0.73159263
255,26.86191953,21.86,27.59351216,281.943733,282,284.57021,35.4887,112.8508,114.2712931,111,112.1896065,0.274563764,0.1914,0.302448964,2.0816866,-2.626477,-0.0278852,-0.73159263
364,25.84960272,10.7,26.58119535,287.0380251,284,289.6645021,38.8411,105.6985,111.087414,173,109.5952914,0.256721946,0.1407,0.284607146,1.4921226,-2.626477,-0.0278852,-0.73159263
220,26.40321011,27.71,27.13480274,275.3813784,284,278.0078554,34.6516,112.3931,113.3594209,104,109.1056618,0.281549448,0.2131,0.309434648,4.2537591,-2.626477,-0.0278852,-0.73159263
218,26.40321011,8.32,27.13480274,275.3813784,286,278.0078554,34.623,112.3844,112.3594209,101,110.4728891,0.281549448,0.3576,0.309434648,1.8865318,-2.626477,-0.0278852,-0.73159263
101,27.88189965,32.58,28.47588678,270.9690827,289,274.3711892,31.8403,117.1318,120.7470698,81,118.1566958,0.29712789,0.2441,0.32779052,2.590374,-3.4021065,-0.03066263,-0.59398713
67,27.37614883,38.28,27.97013595,269.244584,286,272.6730671,31.2284,121.533,120.3261584,98,118.2213932,0.318503026,0.2651,0.345099628,2.1047652,-3.4284831,-0.026596602,-0.59398712
102,27.92640925,30.7,28.52039637,270.9690827,275,274.3711892,31.8571,117.25,120.7470698,77,118.1566958,0.313273241,0.201,0.341194843,2.590374,-3.4021065,-0.027921602,-0.59398712
125,27.92640925,33.7,28.52039637,270.5501652,282,273.9431893,32.2786,118.3244,122.2564074,123,119.551927,0.321268761,0.307,0.345205908,2.7044804,-3.3930241,-0.023937147,-0.59398712
96,27.37614883,22.53,27.97013595,271.4147616,295,274.670392,31.762,119.9633,119.1679208,121,117.4403768,0.319100784,0.1984,0.345697386,1.727544,-3.2556304,-0.026596602,-0.59398712
88,27.92640925,34.53,28.52039637,270.9326999,290,274.1883303,31.6449,118.5024,118.4064625,107,116.7780487,0.325938427,0.3012,0.352535028,1.6284138,-3.2556304,-0.026596602,-0.59398712
108,27.37614883,21.37,27.97013595,270.244584,287,273.0875202,32.0005,120.86,118.0510894,109,115.8512896,0.315748961,0.2068,0.342345562,2.1997998,-2.8429362,-0.026596602,-0.59398712
86,27.37614883,29.85,27.97013595,271.6497601,290,274.3579727,31.5863,120.3489,118.0929443,83,117.6793204,0.318503026,0.2501,0.345099628,0.4136239,-2.7082126,-0.026596602,-0.59398712
76,27.37614883,17.6,27.97013595,272.0673666,263,274.7638266,31.3264,120.596,121.0929443,87,119.11509,0.318503026,0.1883,0.345099628,1.9778543,-2.69646,-0.026596602,-0.59398712
115,27.92640925,33.4,28.52039637,271.1325588,267,273.8057955,32.0754,118.7997,121.999437,106,119.2949566,0.318609307,0.277,0.345205908,2.7044804,-2.6732367,-0.026596602,-0.59398712
111,27.92640925,39.26,28.52039637,271.1325588,278,273.8057955,32.0309,118.8109,118.4064625,99,116.3365048,0.318609307,0.2929,0.345205908,2.0699577,-2.6732367,-0.026596602,-0.59398712
39,26.19803513,21.72,26.79202225,269.5082278,280,272.157928,30.778,120.7436,119.6542427,93,115.750756,0.316765866,0.2066,0.342842926,3.9034867,-2.6497002,-0.02607706,-0.59398712
45,26.19803513,38.97,26.79202225,270.3961456,301,273.0458458,30.8669,120.0751,119.6542427,101,117.6793204,0.315315104,0.2508,0.341911706,1.9749223,-2.6497002,-0.026596602,-0.59398712
112,27.92640925,8.24,28.52039637,286.1325588,296,288.6644352,32.0551,118.7538,121.999437,98,119.2949566,0.318609307,0.3468,0.345205908,2.7044804,-2.5318764,-0.026596602,-0.59398712
169,27.92640925,30.88,28.52039637,288.8186892,297,291.1567583,33.5981,119.036,122.3505839,83,119.654167,0.308090165,0.2054,0.334686766,2.6964169,-2.3380691,-0.026596602,-0.59398712
172,27.92640925,23.59,28.52039637,288.8186892,297,291.1567583,33.6297,119.0186,121.8342622,95,119.7251394,0.308090165,0.1919,0.334686766,2.1091228,-2.3380691,-0.026596602,-0.59398712
143,27.92640925,35.21,28.52039637,291.6045787,236,293.6699979,32.8911,117.4185,122.2564074,119,120.1472845,0.311780086,0.4444,0.339701688,2.1091229,-2.0654192,-0.027921602,-0.59398712
194,27.92640925,34.95,28.52039637,287.9769973,283,291.7289464,34.2778,117.2933,114.3593088,118,112.746037,0.30155015,0.3123,0.32895221,1.6132718,-3.7519491,-0.027402061,-0.59398712
166,27.92640925,7.77,28.52039637,288.8186892,301,291.1567583,33.575,119.007,121.8342622,113,119.6110331,0.308090165,0.3042,0.334686766,2.2232291,-2.3380691,-0.026596602,-0.59398712
130,27.37614883,25.94,27.97013595,286.4798969,290,288.6644352,32.4625,119.9189,123.0178656,103,120.8677508,0.312040843,0.2556,0.340249052,2.1501148,-2.1845383,-0.02820821,-0.59398712
38,26.19803513,24.1,26.79202225,266.7893566,277,269.8362373,30.7478,120.726,119.6542427,119,117.6793204,0.316765866,0.3352,0.343362468,1.9749223,-3.0468807,-0.026596602,-0.59398712
149,27.92640925,34.91,28.52039637,272.6045787,284,275.5509775,32.9673,117.3533,122.2564074,98,119.2175767,0.311780086,0.2861,0.339701688,3.0388307,-2.9463988,-0.027921602,-0.59398712
10,26.19803513,26.21,26.79202225,267.2676189,275,269.8289607,30.2692,120.1903,120.1049367,112,117.1911564,0.31395827,0.3011,0.340554872,2.9137803,-2.5613418,-0.026596602,-0.59398712
8,26.19803513,33.57,26.79202225,267.2676189,279,269.8289607,30.2111,120.2072,117.1049367,93,115.750756,0.306896983,0.2526,0.333493585,1.3541807,-2.5613418,-0.026596602,-0.59398712
159,27.37614883,25.31,27.97013595,289.4712941,306,291.9286844,33.38,120.2144,121.2756074,94,119.297753,0.300654764,0.2261,0.327251366,1.9778544,-2.4573903,-0.026596602,-0.59398712
25,26.70378595,35.34,27.29777307,268.1041999,269,270.2479352,30.5177,117.0809,116.2161303,101,114.5860175,0.301753012,0.3079,0.332415642,1.6301128,-2.1437353,-0.03066263,-0.59398712
15,26.19803513,28.61,26.79202225,267.2676189,268,269.4113543,30.3153,120.3461,120.1049367,107,117.1911564,0.31395827,0.3281,0.34003533,2.9137803,-2.1437354,-0.02607706,-0.59398712
110,27.37614883,22.1,27.88219396,269.244584,270,272.6730671,32.02,120.87,121.0510894,106,117.779854,0.311173906,0.2119,0.337770508,3.2712354,-3.4284831,-0.026596602,-0.50604513
74,27.37614883,14.47,27.88219396,270.1794488,166,273.4413664,31.3097,120.669,118.0929443,83,117.6793204,0.318503026,0.265,0.345099628,0.4136239,-3.2619176,-0.026596602,-0.50604513
52,26.74829554,7.79,27.25434067,280.2066857,290,283.293397,30.97,117.8483,116.967761,93,115.3376482,0.326398679,0.3227,0.350335826,1.6301128,-3.0867113,-0.023937147,-0.50604513
162,27.92640925,8.19,28.43245438,288.8186892,297,291.6109235,33.5039,119.135,122.3505839,128,120.5838748,0.308090165,0.3136,0.334686766,1.7667091,-2.7922343,-0.026596602,-0.50604513
34,26.74829554,36.27,27.25434067,266.4226792,265,269.2073205,30.6618,117.47,116.967761,94,115.3376482,0.326398679,0.3148,0.350335826,1.6301128,-2.7846413,-0.023937147,-0.50604513
98,27.92640925,29.44,28.43245438,271.9690827,279,274.753724,31.7848,117.1959,117.7470698,91,116.2281314,0.328522764,0.2626,0.356444366,1.5189384,-2.7846413,-0.027921602,-0.50604513
78,27.37614883,35.1,27.88219396,272.0673666,321,274.7638266,31.3708,120.641,118.0929443,94,115.750756,0.318503026,0.2636,0.345099628,2.3421883,-2.69646,-0.026596602,-0.50604513
68,33.12341298,38.79,33.62945811,272.0451047,271,274.7415647,31.2472,120.561,118.9272218,104,118.0254339,0.481598529,0.6628,0.51394558,0.9017879,-2.69646,-0.032347051,-0.50604513
104,27.92640925,38.92,28.43245438,291.9690827,306,294.3630329,31.8707,117.2588,117.7470698,99,116.2281314,0.313273241,0.2731,0.341194843,1.5189384,-2.3939502,-0.027921602,-0.50604513
77,27.92640925,24.68,28.43245438,290.9978352,281,293.3125708,31.3519,118.3606,118.4064625,76,116.7780487,0.328597881,0.2056,0.352535028,1.6284138,-2.3147356,-0.023937147,-0.50604513
79,27.92640925,24.1,28.43245438,271.9326999,271,274.1883303,31.4134,118.3714,118.4064625,95,115.3376482,0.328597881,0.2355,0.352535028,3.0688143,-2.2556304,-0.023937147,-0.50604513
60,27.37614883,24.87,27.88219396,285.244584,294,287.377455,31.1907,121.703,120.3261584,119,118.2213932,0.318503026,0.2382,0.346711236,2.1047652,-2.132871,-0.02820821,-0.50604513
62,27.37614883,21.39,27.88219396,288.244584,331,292.0564938,31.2036,121.478,117.3261584,97,116.566759,0.318503026,0.1722,0.346711236,0.7593994,-3.8119098,-0.02820821,-0.50604513
49,26.74829554,29.96,27.25434067,282.2066857,270,285.9065221,30.9412,117.8177,119.967761,95,117.2662126,0.326398679,0.2764,0.350335826,2.7015484,-3.6998364,-0.023937147,-0.50604513
66,27.37614883,23.91,27.88219396,283.244584,292,286.9232898,31.2261,121.425,120.3261584,104,117.054923,0.318503026,0.2047,0.346711236,3.2712354,-3.6787058,-0.02820821,-0.50604513
118,27.92640925,32.87,28.43245438,284.1325588,290,287.6901101,32.1065,118.8086,122.2564074,93,119.6660334,0.318609307,0.2741,0.345205908,2.590374,-3.5575513,-0.026596602,-0.50604513
100,27.92640925,36.06,28.43245438,285.8779067,301,288.1386528,31.7964,117.3027,118.4987005,104,116.9797621,0.314981506,0.3017,0.342903108,1.5189384,-2.2607461,-0.027921602,-0.50604513
103,27.92640925,39.25,28.43245438,285.8779067,310,288.1386528,31.8586,117.336,118.4987005,108,116.9797621,0.314981506,0.3256,0.342903108,1.5189384,-2.2607461,-0.027921602,-0.50604513
132,27.37614883,27.79,27.88219396,286.4798969,287,288.6644352,32.4878,119.905,123.0178656,110,121.1370502,0.318609307,0.3457,0.345205908,1.8808154,-2.1845383,-0.026596602,-0.50604513
4,26.19803513,26.12,26.70408026,267.2676189,262,270.3144996,30.1819,120.2697,117.1049367,99,115.750756,0.306896983,0.2417,0.333493585,1.3541807,-3.0468807,-0.026596602,-0.50604513
59,27.37614883,31.27,27.88219396,271.244584,271,273.8759088,31.1654,121.412,118.8874568,107,117.054923,0.316765866,0.3066,0.343362468,1.8325338,-2.6313248,-0.026596602,-0.50604513
24,26.70378595,23.51,27.20983108,268.1041999,262,270.7102509,30.5119,117.0331,116.2161303,122,114.5860175,0.301753012,0.2569,0.332415642,1.6301128,-2.606051,-0.03066263,-0.50604513
14,26.19803513,33.53,26.70408026,267.2676189,261,269.4930899,30.3119,120.1197,117.1049367,98,115.750756,0.312507508,0.2728,0.33910411,1.3541807,-2.225471,-0.026596602,-0.50604513
75,27.92640925,22.16,28.43245438,271.9978352,295,274.1883303,31.3131,118.3673,118.4064625,98,117.2662126,0.328597881,0.1875,0.352535028,1.1402499,-2.1904951,-0.023937147,-0.50604513
420,26.99429636,32.76,27.29235998,281.7221527,260,284.3486297,40.6655,122.167,114.7389573,142,112.70869,0.315459208,0.3312,0.343519091,2.0302673,-2.626477,-0.028059883,-0.29806362
249,27.52097457,24.98,27.75256721,281.781774,298,284.57021,35.311,113.836,116.2712931,101,111.356253,0.312037951,0.2324,0.339923151,4.9150401,-2.788436,-0.0278852,-0.23159264
275,27.31544409,6.72,27.54703673,278.6895999,284,281.4780359,36.0681,114.361,117.7356,102,113.9721077,0.325916494,0.2783,0.353801694,3.7634923,-2.788436,-0.0278852,-0.23159264
280,27.31544409,8.19,27.54703673,278.6895999,285,281.4780359,36.1017,114.3551,117.3872489,114,113.6237566,0.324075115,0.315,0.351960315,3.7634923,-2.788436,-0.0278852,-0.23159264
248,27.52097457,18.58,27.75256721,279.5604937,290,282.3489297,35.272,113.884,116.2712931,112,111.356253,0.312037951,0.1907,0.339923151,4.9150401,-2.788436,-0.0278852,-0.23159264
225,27.06226515,29.1,27.29385779,275.2194194,285,278.0078554,34.76122,113.69031,116.9323609,103,112.780382,0.300004979,0.2222,0.327890179,4.1519789,-2.788436,-0.0278852,-0.23159264
234,27.06226515,36.32,27.29385779,275.2194194,277,278.0078554,34.81334,113.56746,115.8877944,100,111.7358156,0.319048205,0.3284,0.346933405,4.1519788,-2.788436,-0.0278852,-0.23159264
233,27.06226515,36.84,27.29385779,275.2194194,301,278.0078554,34.80246,113.67526,115.8877944,94,112.4203846,0.300004979,0.2545,0.327890179,3.4674098,-2.788436,-0.0278852,-0.23159264
270,27.13842697,11.94,27.37001961,277.0653095,269,279.8537455,35.9019,114.17,117.2712931,131,113.9721077,0.325916494,0.4057,0.353801694,3.2991854,-2.788436,-0.0278852,-0.23159264
223,27.06226515,25.86,27.29385779,275.2194194,282,278.0078554,34.74838,113.60532,113.9323609,109,111.4131548,0.300004979,0.2263,0.327890179,2.5192061,-2.788436,-0.0278852,-0.23159264
226,27.06226515,28.75,27.29385779,275.2194194,284,278.0078554,34.77134,113.65724,113.9323609,84,111.4131548,0.300004979,0.193,0.327890179,2.5192061,-2.788436,-0.0278852,-0.23159264
224,27.06226515,25.72,27.29385779,275.2194194,284,278.0078554,34.7525,113.64164,111.9323609,111,109.9727543,0.300004979,0.236,0.327890179,1.9596066,-2.788436,-0.0278852,-0.23159264
229,27.06226515,33.72,27.29385779,274.3021463,268,277.0905823,34.7781,114.3389,111.9323609,97,109.9727543,0.312037951,0.2689,0.339923151,1.9596066,-2.788436,-0.0278852,-0.23159264
247,27.52097457,30.3,27.75256721,280.8645009,274,283.6529369,35.2464,115.4208,117.698241,101,114.3518366,0.306521996,0.2151,0.334407196,3.3464044,-2.788436,-0.0278852,-0.23159264
263,26.43873415,19.27,26.67032679,280.8645009,288,283.6283716,35.7306,114.2878,116.2712931,108,111.356253,0.325607467,0.3816,0.340025809,4.9150401,-2.7638707,-0.014418343,-0.23159264
246,27.52097457,31.41,27.75256721,280.8645009,284,283.1006068,35.2375,115.4747,117.698241,108,113.4221288,0.306521996,0.2419,0.334407196,4.2761122,-2.2361059,-0.0278852,-0.23159264
250,27.52097457,30.26,27.75256721,281.6859106,290,283.7153484,35.4042,116.5491,117.698241,100,115.0364056,0.306521996,0.2387,0.334407196,2.6618354,-2.0294378,-0.0278852,-0.23159264
342,27.55256159,19.09,27.78415423,280.836314,268,284.731977,37.8703,113.5614,112.1577228,120,108.7383545,0.32115574,0.1729,0.353065454,3.4193683,-3.895663,-0.031909714,-0.23159264
304,27.31544409,20.82,27.54703673,278.8962381,293,282.2681868,36.6447,116.9489,120.8141968,115,118.68579,0.304401026,0.1858,0.332286226,2.1284068,-3.3719487,-0.0278852,-0.23159264
294,27.31544409,24.03,27.54703673,277.8682584,273,280.747222,36.4372,115.9848,117.8141968,103,116.2966794,0.314004366,0.2021,0.341889566,1.5175174,-2.8789636,-0.0278852,-0.23159264
324,27.31544409,32.65,27.54703673,277.793851,287,280.6404472,37.4674,116.3032,121.3337197,111,119.2053128,0.295406229,0.2536,0.323291429,2.1284069,-2.8465962,-0.0278852,-0.23159264
323,27.31544409,19.16,27.54703673,277.793851,250,280.6404472,37.4451,116.2991,118.3337197,113,117.083647,0.295406229,0.179,0.323291429,1.2500727,-2.8465962,-0.0278852,-0.23159264
389,26.50865776,26.88,26.7402504,281.435018,290,284.1980408,39.5269,116.7244,116.9704863,117,112.0605053,0.309640529,0.2337,0.333398223,4.909981,-2.7630228,-0.023757694,-0.23159264
401,26.95108056,23.73,27.1826732,280.0856788,269,282.8420656,39.9136,116.184,112.9704863,112,109.771589,0.302634268,0.2064,0.332015218,3.1988973,-2.7563868,-0.02938095,-0.23159264
416,25.95068205,30.69,26.18227469,280.6605168,259,283.3209333,40.3275,116.6275,112.9704863,136,109.771589,0.320841715,0.2886,0.344599409,3.1988973,-2.6604165,-0.023757694,-0.23159264
388,26.50865776,32.7,26.7402504,281.435018,273,284.0915016,39.5111,116.6708,116.9704863,139,112.0605053,0.309640529,0.2907,0.333398223,4.909981,-2.6564836,-0.023757694,-0.23159264
404,26.95108056,9.28,27.1826732,281.0935824,274,282.8420656,39.9365,116.462,112.9704863,108,109.771589,0.302634268,0.3393,0.332015218,3.1988973,-1.7484832,-0.02938095,-0.23159264
406,26.28270052,30.49,26.51429316,281.5724502,275,283.3209333,39.9821,116.3966,112.9704863,116,109.771589,0.299480578,0.2734,0.328861528,3.1988973,-1.7484831,-0.02938095,-0.23159264
358,27.55256159,25.17,27.78415423,280.0328832,276,283.6445268,38.3228,116.8709,116.5846707,135,111.8909522,0.302957813,0.2237,0.330843013,4.6937185,-3.6116436,-0.0278852,-0.23159264
334,27.55256159,32.71,27.78415423,279.639835,264,283.2095673,37.7316,115.6303,112.1365168,140,110.4505517,0.307130326,0.3051,0.332513071,1.6859651,-3.5697323,-0.025382745,-0.23159264
359,27.55256159,23.82,27.78415423,280.7200085,293,284.0621333,38.3254,116.8584,112.5846707,131,110.4505517,0.302957813,0.2025,0.330843013,2.134119,-3.3421248,-0.0278852,-0.23159264
336,27.55256159,9.67,27.78415423,280.9283055,279,283.9403813,37.7541,115.6838,114.5846707,143,112.6779198,0.307130326,0.4037,0.335015526,1.9067509,-3.0120758,-0.0278852,-0.23159264
155,27.11582289,23.13,27.34741553,275.2300444,273,278.0683022,33.0144,112.5779,122.2914177,82,119.3767204,0.281472347,0.2279,0.320220764,2.9146973,-2.8382578,-0.038748418,-0.23159264
279,27.15638905,28.36,27.38798169,280.216502,286,283.0547598,36.0855,111.5018,113.0523303,112,111.554285,0.273461728,0.2324,0.309089995,1.4980453,-2.8382578,-0.035628267,-0.23159264
403,26.95108056,30.74,27.1826732,280.9276709,278,283.6634754,39.9295,116.3392,112.9704863,111,109.771589,0.302634268,0.2226,0.328017013,3.1988973,-2.7358045,-0.025382745,-0.23159264
357,27.55256159,15.3,27.78415423,280.0328832,254,282.7165778,38.2991,116.8842,112.5846707,148,110.4505517,0.302074959,0.1999,0.331323177,2.134119,-2.6836946,-0.029248218,-0.23159264
7,26.09676424,37.53,26.32835688,265.3189165,257,267.8802582,30.2092,115.0307,119.4529283,110,116.300686,0.328062835,0.3198,0.355222904,3.1522423,-2.5613417,-0.027160069,-0.23159264
365,26.69515309,18.38,26.92674573,281.9014177,272,284.3493044,38.8416,115.4612,115.3605327,127,110.4505517,0.305032859,0.1675,0.330415604,4.909981,-2.4478867,-0.025382745,-0.23159264
317,27.31544409,37.27,27.54703673,279.120745,285,281.4780359,37.0886,114.4704,117.9067717,127,114.4293311,0.334606036,0.2975,0.362491236,3.4774406,-2.3572909,-0.0278852,-0.23159264
366,26.69515309,18.73,26.92674573,281.9014177,266,284.2587086,38.8632,115.493,115.3605327,111,110.4505517,0.305032859,0.1626,0.332918059,4.909981,-2.3572909,-0.0278852,-0.23159264
367,26.69515309,24.15,26.92674573,281.9014177,302,284.2587086,38.8639,115.5086,115.3605327,108,110.4505517,0.305032859,0.1787,0.332918059,4.909981,-2.3572909,-0.0278852,-0.23159264
369,26.69515309,35.39,26.92674573,281.9014177,276,284.2587086,38.8697,115.4323,115.3605327,124,110.4505517,0.305032859,0.284,0.332918059,4.909981,-2.3572909,-0.0278852,-0.23159264
371,26.69515309,26.97,26.92674573,281.9014177,288,284.2587086,38.9108,115.4713,115.3605327,162,110.4505517,0.305032859,0.3029,0.332918059,4.909981,-2.3572909,-0.0278852,-0.23159264
351,27.55256159,11.59,27.78415423,281.5830903,292,283.9403813,38.0266,114.6063,112.5846707,113,110.4505517,0.318651537,0.3831,0.346536737,2.134119,-2.357291,-0.0278852,-0.23159264
352,27.55256159,37.72,27.78415423,281.5830903,283,283.9403813,38.0444,114.4422,112.1577228,106,110.0236038,0.318651537,0.2577,0.346536737,2.134119,-2.357291,-0.0278852,-0.23159264
353,27.55256159,22.74,27.78415423,281.5830903,280,283.9403813,38.0457,114.509,112.1577228,101,110.0236038,0.318651537,0.1672,0.346536737,2.134119,-2.357291,-0.0278852,-0.23159264
354,27.55256159,12.58,27.78415423,281.492231,286,283.849522,38.1328,114.4898,112.1577228,123,110.0236038,0.318651537,0.3903,0.346536737,2.134119,-2.357291,-0.0278852,-0.23159264
306,27.31544409,7.44,27.54703673,277.9950958,272,280.3450917,36.665,116.9376,120.8141968,109,117.768216,0.309831853,0.373,0.331654683,3.0459808,-2.3499959,-0.02182283,-0.23159264
174,27.27487794,34.62,27.50647058,274.8651013,284,277.151029,33.6406,114.6369,122.4681889,104,120.3590661,0.312124132,0.3133,0.331938317,2.1091228,-2.2859277,-0.019814185,-0.23159264
301,27.31544409,38.11,27.54703673,279.4335481,277,281.7158568,36.6114,116.9862,120.8141968,141,118.68579,0.304401026,0.3605,0.332286226,2.1284068,-2.2823087,-0.0278852,-0.23159264
150,27.11582289,34.84,27.34741553,272.6692841,285,274.8480911,32.9692,112.548,119.2914177,140,117.448156,0.281472347,0.3526,0.320220764,1.8432617,-2.178807,-0.038748418,-0.23159264
151,27.11582289,25.93,27.34741553,272.6692841,286,274.8480911,32.9735,112.5003,119.2914177,131,117.448156,0.281472347,0.2667,0.320220764,1.8432617,-2.178807,-0.038748418,-0.23159264
128,46.59470448,57.62,46.82629712,266.6578299,257,268.8366369,32.395,111.0419,123.457592,105,120.6576695,0.463327297,0.7111,0.520678208,2.7999225,-2.178807,-0.057350911,-0.23159264
154,27.11582289,24.71,27.34741553,275.2300444,274,277.4088514,33.0086,112.5339,119.2914177,133,117.448156,0.281472347,0.2789,0.320220764,1.8432617,-2.178807,-0.038748418,-0.23159264
113,27.11582289,22.13,27.34741553,271.2202969,273,273.3991039,32.0564,112.1392,116.5892377,97,115.4518235,0.286976567,0.2137,0.325724985,1.1374142,-2.178807,-0.038748418,-0.23159264
153,27.11582289,29.78,27.34741553,275.2300444,304,277.4088514,32.9917,112.5192,119.2914177,93,118.8885564,0.281472347,0.224,0.320220764,0.4028613,-2.178807,-0.038748418,-0.23159264
402,26.95108056,22.82,27.1826732,282.0935824,274,284.1876211,39.9289,116.4174,112.9704863,113,109.771589,0.302634268,0.1808,0.330519468,3.1988973,-2.0940387,-0.0278852,-0.23159264
183,27.27487794,26.53,27.50647058,278.2501274,294,280.3389201,33.975,116.8004,114.3593088,137,112.746037,0.308808556,0.2288,0.335449084,1.6132718,-2.0887927,-0.026640528,-0.23159264
276,27.15638905,19.41,27.38798169,280.216502,270,282.23335,36.0714,111.5028,113.0523303,103,111.554285,0.273461728,0.1737,0.315680609,1.4980453,-2.016848,-0.042218882,-0.23159264
